longitude,latitude,Yield,crop,season
150.25,-28.25,3.9840033,maize,major
150.75,-28.25,6.37397,maize,major
151.25,-28.25,7.0759325,maize,major
151.75,-28.25,7.1811385,maize,major
152.25,-28.25,14.946476,maize,major
152.75,-28.25,16.972168,maize,major
294.25,-28.25,7.8173347,maize,major
294.75,-28.25,9.628649,maize,major
295.25,-28.25,8.941859,maize,major
295.75,-28.25,7.198979,maize,major
296.25,-28.25,6.21496,maize,major
296.75,-28.25,5.383118,maize,major
297.25,-28.25,7.3001156,maize,major
297.75,-28.25,6.640657,maize,major
298.25,-28.25,6.712125,maize,major
298.75,-28.25,5.2808814,maize,major
299.25,-28.25,5.5985184,maize,major
299.75,-28.25,7.146233,maize,major
300.25,-28.25,9.048365,maize,major
300.75,-28.25,6.5086603,maize,major
301.25,-28.25,8.9243355,maize,major
301.75,-28.25,8.245514,maize,major
302.25,-28.25,7.142018,maize,major
303.75,-28.25,10.86265,maize,major
304.25,-28.25,4.158699,maize,major
304.75,-28.25,4.149873,maize,major
305.25,-28.25,4.137118,maize,major
305.75,-28.25,4.2262383,maize,major
306.25,-28.25,4.3847165,maize,major
306.75,-28.25,4.4650116,maize,major
307.25,-28.25,4.4579487,maize,major
307.75,-28.25,4.43057,maize,major
308.25,-28.25,4.7564235,maize,major
308.75,-28.25,4.21346,maize,major
309.25,-28.25,4.660197,maize,major
309.75,-28.25,4.845572,maize,major
310.25,-28.25,5.350689,maize,major
310.75,-28.25,6.1147146,maize,major
24.75,-27.75,4.005966,maize,major
25.25,-27.75,2.0349538,maize,major
25.75,-27.75,2.1481893,maize,major
26.25,-27.75,1.7565613,maize,major
26.75,-27.75,2.1016972,maize,major
27.25,-27.75,2.407797,maize,major
27.75,-27.75,2.8003001,maize,major
28.25,-27.75,3.9346278,maize,major
28.75,-27.75,4.6654983,maize,major
29.25,-27.75,5.578558,maize,major
29.75,-27.75,8.187922,maize,major
30.25,-27.75,5.418343,maize,major
30.75,-27.75,8.331734,maize,major
31.25,-27.75,9.047784,maize,major
31.75,-27.75,8.713254,maize,major
149.75,-27.75,3.616643,maize,major
150.25,-27.75,5.904374,maize,major
150.75,-27.75,8.020254,maize,major
151.25,-27.75,9.062992,maize,major
151.75,-27.75,7.05561,maize,major
152.25,-27.75,13.06485,maize,major
152.75,-27.75,12.762105,maize,major
292.75,-27.75,2.5796883,maize,major
294.25,-27.75,9.492229,maize,major
294.75,-27.75,7.9514036,maize,major
295.25,-27.75,8.378598,maize,major
295.75,-27.75,8.506297,maize,major
296.25,-27.75,6.7756286,maize,major
296.75,-27.75,8.31004,maize,major
297.25,-27.75,9.001257,maize,major
297.75,-27.75,6.5769315,maize,major
298.25,-27.75,6.411939,maize,major
298.75,-27.75,6.595923,maize,major
299.25,-27.75,7.1853642,maize,major
299.75,-27.75,9.171936,maize,major
300.75,-27.75,8.179673,maize,major
301.25,-27.75,8.252232,maize,major
301.75,-27.75,7.68886,maize,major
302.25,-27.75,7.2444706,maize,major
302.75,-27.75,7.0732083,maize,major
303.75,-27.75,9.667198,maize,major
304.25,-27.75,11.490461,maize,major
304.75,-27.75,9.583557,maize,major
305.25,-27.75,7.6803904,maize,major
305.75,-27.75,4.441893,maize,major
306.25,-27.75,4.3196,maize,major
306.75,-27.75,4.356815,maize,major
307.25,-27.75,4.1874504,maize,major
307.75,-27.75,4.611681,maize,major
308.25,-27.75,4.913966,maize,major
308.75,-27.75,5.617187,maize,major
309.25,-27.75,5.8226204,maize,major
309.75,-27.75,5.2590714,maize,major
310.25,-27.75,5.4608655,maize,major
310.75,-27.75,5.7251096,maize,major
24.75,-27.25,2.7851257,maize,major
25.25,-27.25,2.2183144,maize,major
25.75,-27.25,2.285022,maize,major
26.25,-27.25,2.9039264,maize,major
26.75,-27.25,3.2946877,maize,major
27.25,-27.25,2.5553675,maize,major
27.75,-27.25,2.8344822,maize,major
28.25,-27.25,4.2849236,maize,major
28.75,-27.25,4.8754487,maize,major
29.25,-27.25,5.878015,maize,major
29.75,-27.25,7.057793,maize,major
30.25,-27.25,7.874545,maize,major
30.75,-27.25,9.37377,maize,major
31.25,-27.25,7.874318,maize,major
31.75,-27.25,7.941857,maize,major
150.75,-27.25,8.6824,maize,major
151.25,-27.25,7.7077622,maize,major
151.75,-27.25,10.152208,maize,major
152.25,-27.25,16.09668,maize,major
152.75,-27.25,14.7246065,maize,major
294.25,-27.25,9.862783,maize,major
294.75,-27.25,9.719567,maize,major
295.25,-27.25,7.71999,maize,major
295.75,-27.25,7.3449426,maize,major
296.75,-27.25,8.315944,maize,major
297.25,-27.25,10.591358,maize,major
297.75,-27.25,9.116351,maize,major
298.25,-27.25,7.420123,maize,major
298.75,-27.25,6.768209,maize,major
299.25,-27.25,7.8781867,maize,major
299.75,-27.25,9.610327,maize,major
300.25,-27.25,10.090356,maize,major
300.75,-27.25,9.155242,maize,major
301.25,-27.25,8.954295,maize,major
301.75,-27.25,7.279366,maize,major
302.25,-27.25,6.3748326,maize,major
302.75,-27.25,6.7847104,maize,major
303.25,-27.25,8.135105,maize,major
303.75,-27.25,8.554504,maize,major
304.25,-27.25,8.685214,maize,major
304.75,-27.25,12.955631,maize,major
305.25,-27.25,12.573323,maize,major
305.75,-27.25,5.5045238,maize,major
306.25,-27.25,5.1737957,maize,major
306.75,-27.25,4.879792,maize,major
307.25,-27.25,4.985151,maize,major
307.75,-27.25,5.2397094,maize,major
308.25,-27.25,5.5762415,maize,major
308.75,-27.25,5.2366214,maize,major
309.25,-27.25,5.5413294,maize,major
309.75,-27.25,5.9499564,maize,major
310.25,-27.25,5.150247,maize,major
310.75,-27.25,5.453915,maize,major
24.25,-26.75,1.8937864,maize,major
24.75,-26.75,2.1460564,maize,major
25.25,-26.75,2.0407948,maize,major
25.75,-26.75,2.426553,maize,major
26.25,-26.75,3.2081754,maize,major
26.75,-26.75,3.4371564,maize,major
27.25,-26.75,3.984887,maize,major
27.75,-26.75,3.8324287,maize,major
28.25,-26.75,4.896376,maize,major
28.75,-26.75,5.6353006,maize,major
29.25,-26.75,5.953884,maize,major
29.75,-26.75,6.2602334,maize,major
30.25,-26.75,7.6669116,maize,major
30.75,-26.75,9.112675,maize,major
31.25,-26.75,4.2198687,maize,major
31.75,-26.75,4.4807906,maize,major
32.25,-26.75,0.98676324,maize,major
150.25,-26.75,7.4070435,maize,major
150.75,-26.75,6.176576,maize,major
151.75,-26.75,14.981446,maize,major
294.25,-26.75,8.5739155,maize,major
294.75,-26.75,10.282448,maize,major
295.25,-26.75,6.074907,maize,major
295.75,-26.75,6.9175386,maize,major
296.75,-26.75,9.171917,maize,major
297.25,-26.75,10.882409,maize,major
297.75,-26.75,9.651257,maize,major
298.25,-26.75,8.494249,maize,major
298.75,-26.75,7.2902737,maize,major
299.25,-26.75,8.268526,maize,major
299.75,-26.75,8.755459,maize,major
300.25,-26.75,10.089013,maize,major
300.75,-26.75,10.278523,maize,major
301.25,-26.75,9.82484,maize,major
301.75,-26.75,8.236029,maize,major
302.25,-26.75,5.514196,maize,major
302.75,-26.75,6.4847555,maize,major
303.25,-26.75,7.0188937,maize,major
303.75,-26.75,7.32292,maize,major
304.25,-26.75,6.8294964,maize,major
304.75,-26.75,6.1394634,maize,major
305.25,-26.75,8.702004,maize,major
305.75,-26.75,10.283543,maize,major
306.25,-26.75,7.8892674,maize,major
306.75,-26.75,5.6517124,maize,major
307.25,-26.75,4.978283,maize,major
307.75,-26.75,4.7531915,maize,major
308.25,-26.75,5.7289257,maize,major
308.75,-26.75,6.2768407,maize,major
309.25,-26.75,6.051407,maize,major
309.75,-26.75,6.256523,maize,major
310.25,-26.75,5.9991865,maize,major
310.75,-26.75,5.4703817,maize,major
23.75,-26.25,2.4747818,maize,major
24.25,-26.25,2.4667695,maize,major
24.75,-26.25,2.4581103,maize,major
25.25,-26.25,1.9898446,maize,major
25.75,-26.25,2.475844,maize,major
26.25,-26.25,3.3939717,maize,major
26.75,-26.25,3.4789867,maize,major
27.25,-26.25,4.205993,maize,major
27.75,-26.25,3.7089856,maize,major
28.25,-26.25,5.256529,maize,major
28.75,-26.25,5.6624026,maize,major
29.25,-26.25,5.505532,maize,major
29.75,-26.25,5.9883056,maize,major
30.25,-26.25,6.640792,maize,major
30.75,-26.25,9.622516,maize,major
31.25,-26.25,1.1561816,maize,major
31.75,-26.25,1.162874,maize,major
32.25,-26.25,1.1134007,maize,major
149.75,-26.25,9.382868,maize,major
150.25,-26.25,11.176685,maize,major
150.75,-26.25,10.608086,maize,major
151.25,-26.25,11.308774,maize,major
151.75,-26.25,12.273702,maize,major
152.25,-26.25,13.7396345,maize,major
294.75,-26.25,8.581666,maize,major
295.25,-26.25,8.336369,maize,major
295.75,-26.25,7.9273987,maize,major
296.25,-26.25,9.404251,maize,major
296.75,-26.25,9.422519,maize,major
297.75,-26.25,9.362219,maize,major
298.25,-26.25,9.1717205,maize,major
298.75,-26.25,10.503784,maize,major
299.25,-26.25,10.13243,maize,major
299.75,-26.25,9.634462,maize,major
300.25,-26.25,10.794374,maize,major
300.75,-26.25,9.626537,maize,major
301.25,-26.25,9.218456,maize,major
301.75,-26.25,8.404614,maize,major
302.25,-26.25,4.6643286,maize,major
302.75,-26.25,4.747752,maize,major
303.25,-26.25,5.819652,maize,major
303.75,-26.25,6.075677,maize,major
304.25,-26.25,6.42457,maize,major
304.75,-26.25,5.1539097,maize,major
305.25,-26.25,5.369198,maize,major
306.25,-26.25,9.364922,maize,major
306.75,-26.25,5.928268,maize,major
307.25,-26.25,4.677603,maize,major
307.75,-26.25,4.7684608,maize,major
308.25,-26.25,5.904342,maize,major
308.75,-26.25,6.2020545,maize,major
309.25,-26.25,5.523366,maize,major
309.75,-26.25,5.4516106,maize,major
310.25,-26.25,5.772493,maize,major
310.75,-26.25,6.210902,maize,major
23.75,-25.75,1.9710357,maize,major
24.25,-25.75,1.8829939,maize,major
24.75,-25.75,1.0785055,maize,major
25.25,-25.75,1.8439809,maize,major
25.75,-25.75,3.6579185,maize,major
26.25,-25.75,4.181486,maize,major
26.75,-25.75,4.8310885,maize,major
27.25,-25.75,5.3726377,maize,major
27.75,-25.75,4.803242,maize,major
28.25,-25.75,5.2076707,maize,major
28.75,-25.75,4.99737,maize,major
29.25,-25.75,4.521332,maize,major
29.75,-25.75,5.044451,maize,major
30.25,-25.75,6.6513996,maize,major
30.75,-25.75,7.8537197,maize,major
31.25,-25.75,3.895148,maize,major
31.75,-25.75,2.2548022,maize,major
149.25,-25.75,9.8864,maize,major
150.25,-25.75,10.573738,maize,major
150.75,-25.75,11.750553,maize,major
151.75,-25.75,9.713252,maize,major
152.25,-25.75,15.112319,maize,major
294.25,-25.75,8.672928,maize,major
294.75,-25.75,9.517564,maize,major
295.25,-25.75,8.972246,maize,major
295.75,-25.75,9.800766,maize,major
296.25,-25.75,8.82448,maize,major
296.75,-25.75,9.121965,maize,major
297.25,-25.75,9.001057,maize,major
298.75,-25.75,10.267979,maize,major
299.25,-25.75,7.572442,maize,major
299.75,-25.75,11.418549,maize,major
300.25,-25.75,11.689092,maize,major
300.75,-25.75,10.910633,maize,major
301.25,-25.75,9.678871,maize,major
301.75,-25.75,10.21091,maize,major
302.25,-25.75,4.9595795,maize,major
302.75,-25.75,5.223485,maize,major
303.25,-25.75,5.852967,maize,major
303.75,-25.75,6.1880193,maize,major
304.25,-25.75,5.371628,maize,major
304.75,-25.75,4.750074,maize,major
305.25,-25.75,3.6141934,maize,major
305.75,-25.75,5.9558244,maize,major
306.25,-25.75,7.427579,maize,major
306.75,-25.75,5.4054894,maize,major
307.25,-25.75,5.106223,maize,major
307.75,-25.75,4.8812966,maize,major
308.25,-25.75,4.501599,maize,major
308.75,-25.75,5.980271,maize,major
309.25,-25.75,5.347064,maize,major
309.75,-25.75,5.851491,maize,major
310.25,-25.75,4.806323,maize,major
310.75,-25.75,4.7391186,maize,major
24.25,-25.25,0.16554713,maize,major
24.75,-25.25,0.18978617,maize,major
25.25,-25.25,1.1145797,maize,major
25.75,-25.25,3.4933503,maize,major
26.25,-25.25,6.2475166,maize,major
27.25,-25.25,4.3226175,maize,major
27.75,-25.25,4.0282507,maize,major
28.25,-25.25,4.598467,maize,major
29.25,-25.25,5.711183,maize,major
29.75,-25.25,5.796395,maize,major
30.25,-25.25,7.328217,maize,major
30.75,-25.25,11.638422,maize,major
31.25,-25.25,9.858621,maize,major
31.75,-25.25,6.9986854,maize,major
32.25,-25.25,0.9209438,maize,major
32.75,-25.25,0.8964866,maize,major
45.25,-25.25,1.2535663,maize,major
148.25,-25.25,13.293501,maize,major
148.75,-25.25,10.921577,maize,major
149.75,-25.25,11.593745,maize,major
150.75,-25.25,11.242816,maize,major
151.25,-25.25,8.917708,maize,major
152.25,-25.25,12.816795,maize,major
294.25,-25.25,10.043898,maize,major
294.75,-25.25,8.104532,maize,major
295.25,-25.25,7.9403825,maize,major
295.75,-25.25,8.803067,maize,major
296.25,-25.25,7.923006,maize,major
296.75,-25.25,8.920128,maize,major
298.25,-25.25,10.826856,maize,major
298.75,-25.25,9.524393,maize,major
300.25,-25.25,10.6736,maize,major
300.75,-25.25,11.175766,maize,major
301.25,-25.25,9.454336,maize,major
301.75,-25.25,8.959275,maize,major
302.25,-25.25,6.7643185,maize,major
302.75,-25.25,5.5166464,maize,major
303.25,-25.25,5.633437,maize,major
303.75,-25.25,6.4066796,maize,major
304.25,-25.25,4.9030194,maize,major
304.75,-25.25,4.7114515,maize,major
305.25,-25.25,3.5245008,maize,major
305.75,-25.25,4.115125,maize,major
306.25,-25.25,5.151024,maize,major
306.75,-25.25,5.3997817,maize,major
307.25,-25.25,5.554998,maize,major
307.75,-25.25,5.279773,maize,major
308.25,-25.25,3.924121,maize,major
308.75,-25.25,6.1022253,maize,major
309.25,-25.25,4.697695,maize,major
309.75,-25.25,4.1700125,maize,major
310.25,-25.25,5.0564847,maize,major
310.75,-25.25,5.2717614,maize,major
311.25,-25.25,5.800245,maize,major
24.25,-24.75,0.09494518,maize,major
24.75,-24.75,0.12792383,maize,major
25.25,-24.75,1.0501577,maize,major
25.75,-24.75,3.4280202,maize,major
26.25,-24.75,4.9777236,maize,major
26.75,-24.75,5.8433504,maize,major
27.25,-24.75,4.8211074,maize,major
27.75,-24.75,4.898496,maize,major
28.25,-24.75,5.1630106,maize,major
28.75,-24.75,4.632983,maize,major
29.25,-24.75,4.6343,maize,major
30.25,-24.75,6.7484627,maize,major
30.75,-24.75,7.831236,maize,major
31.75,-24.75,5.561379,maize,major
32.25,-24.75,1.7770048,maize,major
32.75,-24.75,0.6881136,maize,major
33.25,-24.75,0.7176027,maize,major
33.75,-24.75,0.7193545,maize,major
44.75,-24.75,1.5644594,maize,major
45.25,-24.75,1.3962321,maize,major
45.75,-24.75,1.1396055,maize,major
46.25,-24.75,1.2312047,maize,major
46.75,-24.75,2.0205054,maize,major
148.75,-24.75,11.902301,maize,major
151.25,-24.75,8.624234,maize,major
151.75,-24.75,15.17491,maize,major
294.25,-24.75,7.406981,maize,major
294.75,-24.75,9.812371,maize,major
295.25,-24.75,11.068638,maize,major
295.75,-24.75,5.917144,maize,major
296.25,-24.75,5.666318,maize,major
299.25,-24.75,11.311498,maize,major
299.75,-24.75,8.336988,maize,major
300.25,-24.75,8.365065,maize,major
300.75,-24.75,8.699433,maize,major
301.75,-24.75,7.958419,maize,major
302.25,-24.75,6.5746965,maize,major
302.75,-24.75,5.171324,maize,major
303.25,-24.75,5.8380456,maize,major
303.75,-24.75,6.181216,maize,major
304.25,-24.75,6.122138,maize,major
304.75,-24.75,5.316217,maize,major
305.25,-24.75,4.1939335,maize,major
305.75,-24.75,4.4392858,maize,major
306.25,-24.75,4.4800014,maize,major
306.75,-24.75,4.488165,maize,major
307.25,-24.75,5.21632,maize,major
307.75,-24.75,5.494162,maize,major
308.25,-24.75,4.9701676,maize,major
308.75,-24.75,5.7309694,maize,major
309.25,-24.75,5.550023,maize,major
309.75,-24.75,4.1924305,maize,major
310.25,-24.75,4.0808096,maize,major
310.75,-24.75,5.7473006,maize,major
311.25,-24.75,6.3137403,maize,major
311.75,-24.75,6.045849,maize,major
24.75,-24.25,0.1991429,maize,major
25.25,-24.25,0.23094466,maize,major
25.75,-24.25,0.26515538,maize,major
26.25,-24.25,0.4521734,maize,major
26.75,-24.25,4.085079,maize,major
27.25,-24.25,4.628284,maize,major
27.75,-24.25,5.042739,maize,major
28.25,-24.25,5.1049457,maize,major
28.75,-24.25,5.495994,maize,major
29.25,-24.25,4.944851,maize,major
29.75,-24.25,4.7525134,maize,major
30.25,-24.25,8.9164295,maize,major
31.75,-24.25,3.9930983,maize,major
32.25,-24.25,2.0015535,maize,major
32.75,-24.25,0.67053735,maize,major
33.25,-24.25,0.7107758,maize,major
33.75,-24.25,0.69313794,maize,major
34.25,-24.25,0.7126453,maize,major
34.75,-24.25,0.7911314,maize,major
44.75,-24.25,0.71316767,maize,major
45.25,-24.25,0.7051587,maize,major
45.75,-24.25,1.0044239,maize,major
46.25,-24.25,1.0417528,maize,major
46.75,-24.25,0.94989026,maize,major
146.75,-24.25,9.934425,maize,major
148.25,-24.25,4.9029293,maize,major
149.25,-24.25,11.781345,maize,major
294.25,-24.25,4.1541567,maize,major
294.75,-24.25,10.3040085,maize,major
295.25,-24.25,10.351223,maize,major
295.75,-24.25,8.596667,maize,major
296.25,-24.25,9.5263405,maize,major
296.75,-24.25,10.03516,maize,major
298.25,-24.25,9.273812,maize,major
302.75,-24.25,5.712591,maize,major
303.25,-24.25,5.984341,maize,major
303.75,-24.25,6.037814,maize,major
304.25,-24.25,6.4637837,maize,major
304.75,-24.25,5.9134126,maize,major
305.25,-24.25,4.279271,maize,major
305.75,-24.25,4.6373305,maize,major
306.25,-24.25,3.980465,maize,major
306.75,-24.25,4.1539965,maize,major
307.25,-24.25,3.9361806,maize,major
307.75,-24.25,4.3259583,maize,major
308.25,-24.25,4.796719,maize,major
308.75,-24.25,5.2934103,maize,major
309.25,-24.25,5.8834996,maize,major
309.75,-24.25,4.5153513,maize,major
310.25,-24.25,4.826243,maize,major
310.75,-24.25,5.346273,maize,major
311.25,-24.25,4.776636,maize,major
311.75,-24.25,4.8011656,maize,major
312.25,-24.25,6.285862,maize,major
24.75,-23.75,0.15077487,maize,major
25.25,-23.75,0.20765853,maize,major
25.75,-23.75,0.24454178,maize,major
26.25,-23.75,0.21025304,maize,major
27.25,-23.75,4.2660794,maize,major
27.75,-23.75,4.7525063,maize,major
28.25,-23.75,4.87357,maize,major
28.75,-23.75,4.8605404,maize,major
29.25,-23.75,3.916615,maize,major
30.25,-23.75,9.81169,maize,major
31.75,-23.75,6.86221,maize,major
32.25,-23.75,1.0886496,maize,major
33.25,-23.75,0.60508686,maize,major
33.75,-23.75,0.8361348,maize,major
34.25,-23.75,0.65122217,maize,major
34.75,-23.75,0.77360517,maize,major
44.25,-23.75,2.126843,maize,major
44.75,-23.75,1.364998,maize,major
45.25,-23.75,0.72950745,maize,major
46.25,-23.75,1.1188589,maize,major
46.75,-23.75,4.0045795,maize,major
147.75,-23.75,10.129438,maize,major
295.25,-23.75,12.389738,maize,major
295.75,-23.75,10.819771,maize,major
302.25,-23.75,5.5632377,maize,major
302.75,-23.75,5.3890643,maize,major
303.25,-23.75,6.1286426,maize,major
303.75,-23.75,5.536772,maize,major
304.25,-23.75,6.4424114,maize,major
304.75,-23.75,4.5013146,maize,major
305.25,-23.75,3.9896677,maize,major
305.75,-23.75,3.6550894,maize,major
306.25,-23.75,3.435538,maize,major
306.75,-23.75,3.926577,maize,major
307.25,-23.75,4.1009336,maize,major
307.75,-23.75,4.1455064,maize,major
308.25,-23.75,4.3004475,maize,major
308.75,-23.75,4.4863343,maize,major
309.25,-23.75,4.735622,maize,major
309.75,-23.75,4.6754804,maize,major
310.25,-23.75,4.1466813,maize,major
310.75,-23.75,3.8532271,maize,major
311.25,-23.75,3.9595299,maize,major
311.75,-23.75,4.3698783,maize,major
312.25,-23.75,4.2117667,maize,major
312.75,-23.75,4.357439,maize,major
26.25,-23.25,0.2348941,maize,major
26.75,-23.25,0.22413838,maize,major
27.25,-23.25,0.19670105,maize,major
27.75,-23.25,2.0923848,maize,major
28.25,-23.25,3.2314172,maize,major
28.75,-23.25,3.665069,maize,major
29.25,-23.25,3.5553823,maize,major
29.75,-23.25,4.029064,maize,major
33.25,-23.25,0.9227317,maize,major
34.25,-23.25,0.83770436,maize,major
44.25,-23.25,1.8894863,maize,major
44.75,-23.25,1.2379869,maize,major
46.25,-23.25,1.4832664,maize,major
46.75,-23.25,2.8358266,maize,major
47.25,-23.25,3.064602,maize,major
147.75,-23.25,8.702163,maize,major
295.25,-23.25,10.61903,maize,major
295.75,-23.25,10.430688,maize,major
296.25,-23.25,9.514863,maize,major
302.25,-23.25,5.4592404,maize,major
302.75,-23.25,5.5163984,maize,major
303.25,-23.25,6.0768056,maize,major
303.75,-23.25,6.658045,maize,major
304.25,-23.25,3.841402,maize,major
304.75,-23.25,3.3453918,maize,major
305.25,-23.25,3.336288,maize,major
305.75,-23.25,3.8055573,maize,major
306.25,-23.25,4.098494,maize,major
306.75,-23.25,3.936625,maize,major
307.25,-23.25,3.7697387,maize,major
307.75,-23.25,3.4029608,maize,major
308.25,-23.25,3.5516171,maize,major
308.75,-23.25,3.7276888,maize,major
309.25,-23.25,4.042145,maize,major
309.75,-23.25,4.3458433,maize,major
310.25,-23.25,4.277603,maize,major
310.75,-23.25,3.6622262,maize,major
311.25,-23.25,3.7829738,maize,major
311.75,-23.25,3.7500691,maize,major
312.25,-23.25,3.5418434,maize,major
312.75,-23.25,3.6882558,maize,major
